,Tolerance Factor,HOMO_energy,LUMO_energy,stable_ion,solar_ion,photo_ion,MagpieData mean AtomicWeight,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,F,Adsorption energy(ev)
14,0.8066509397031003,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,27.801878765714285,2.5714285714285716,97.14285714285714,2.827142857142857,1.3175510204081633,17.1888095238,0.5,-1.905821399
15,0.8066509397031003,-0.415606,-0.415606,0.2955075,0.14519602,0.2255989,27.801878765714285,2.5714285714285716,97.14285714285714,2.827142857142857,1.3175510204081633,17.1888095238,0.625,-11.40650088
16,0.9302229985512348,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,-5.17872263
17,0.9302229985512348,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,1.015365728
18,0.9302229985512348,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,-4.279829728
19,0.9302229985512348,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,-3.49526924
20,0.9302229985512348,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,3.473451874
21,0.9302229985512348,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,-5.440871128
22,0.9302229985512348,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.5,-3.421779538
23,0.9302229985512348,-0.415606,-0.415606,0.2955075,0.14519602,0.2255989,32.40431611428571,2.857142857142857,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,0.625,-8.81777966
24,0.9782787992143982,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,-5.704848985
25,0.9782787992143982,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,0.635692636
26,0.9782787992143982,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,-3.757852566
27,0.9782787992143982,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,-3.568199095
28,0.9782787992143982,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,2.687744372
29,0.9782787992143982,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,-5.57150012
30,0.9782787992143982,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.5,-2.414699298
31,0.9782787992143982,-0.415606,-0.415606,0.2955075,0.14519602,0.2255989,45.65274468571429,3.142857142857143,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,0.625,-8.249667964
32,1.0297671570677875,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,-5.009409295
33,1.0297671570677875,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,-0.791493568
34,1.0297671570677875,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,-4.085265312
35,1.0297671570677875,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,-3.565520716
36,1.0297671570677875,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,1.699125694
37,1.0297671570677875,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,-5.540833414
38,1.0297671570677875,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.5,-3.383696489
39,1.0297671570677875,-0.415606,-0.415606,0.2955075,0.14519602,0.2255989,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.625,-7.281970438
40,0.6032053766040344,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,-5.823138684
41,0.6032053766040344,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,3.960145741
42,0.6032053766040344,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,-6.456937371
43,0.6032053766040344,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,-5.465505127
44,0.6032053766040344,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,4.019632806
45,0.6032053766040344,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,-3.93656148
46,0.6032053766040344,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.5,-1.165239062
47,0.6032053766040344,-0.369349,-0.369349,0.2955075,0.14519602,0.2255989,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.625,-12.05045103
48,0.6782452799136272,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,-4.837620745
49,0.6782452799136272,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,2.712325345
50,0.6782452799136272,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,-4.7944616
51,0.6782452799136272,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,-3.706057036
52,0.6782452799136272,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,3.564649558
53,0.6782452799136272,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,-2.902772482
54,0.6782452799136272,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.5,0.979513292
55,0.6782452799136272,-0.369349,-0.369349,0.2955075,0.14519602,0.2255989,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.625,-10.73726054
56,0.7821466844961403,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,-4.835109209
57,0.7821466844961403,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,1.993860755
58,0.7821466844961403,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,-4.0592526
59,0.7821466844961403,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,-3.130610528
60,0.7821466844961403,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,1.743814447
61,0.7821466844961403,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,-5.048862204
62,0.7821466844961403,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.5,0.819711006
63,0.7821466844961403,-0.369349,-0.369349,0.2955075,0.14519602,0.2255989,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.625,-7.969858795
64,0.8225527862782287,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,-4.946536375
65,0.8225527862782287,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,1.486081694
66,0.8225527862782287,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,-3.832383375
67,0.8225527862782287,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,-3.136727376
68,0.8225527862782287,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,1.686716454
69,0.8225527862782287,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,-4.83766668
70,0.8225527862782287,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.5,-2.535528963
71,0.8225527862782287,-0.369349,-0.369349,0.2955075,0.14519602,0.2255989,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.625,-7.371474181
72,0.8658450381876092,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,-5.45288103
73,0.8658450381876092,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,1.685016226
74,0.8658450381876092,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,-3.932141448
75,0.8658450381876092,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,-3.026246548
76,0.8658450381876092,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,0.728120344
77,0.8658450381876092,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,-4.830825656
78,0.8658450381876092,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.5,-0.377144758
79,0.8658450381876092,-0.369349,-0.369349,0.2955075,0.14519602,0.2255989,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.625,-6.990481547
80,0.5864496716983667,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,-6.554787557
81,0.5864496716983667,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,1.915913626
82,0.5864496716983667,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,-6.311196207
83,0.5864496716983667,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,-4.949128579
84,0.5864496716983667,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,5.509316862
85,0.5864496716983667,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,-4.518664855
86,0.5864496716983667,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.5,-1.565420384
87,0.5864496716983667,-0.357187,-0.357187,0.2955075,0.14519602,0.2255989,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.625,-10.28486764
88,0.6594051332493597,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,-5.3735389
89,0.6594051332493597,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,3.55720975
90,0.6594051332493597,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,-4.80816415
91,0.6594051332493597,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,-3.86949971
92,0.6594051332493597,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,5.47817885
93,0.6594051332493597,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,-4.94571979
94,0.6594051332493597,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.5,1.23410665
95,0.6594051332493597,-0.357187,-0.357187,0.2955075,0.14519602,0.2255989,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.625,-9.54072205
96,0.7604203877045808,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,-4.206627874
97,0.7604203877045808,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,3.358963631
98,0.7604203877045808,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,-3.582942889
99,0.7604203877045808,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,-1.539424059
100,0.7604203877045808,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,4.511224494
101,0.7604203877045808,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,-5.108576069
102,0.7604203877045808,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.5,1.051586031
103,0.7604203877045808,-0.357187,-0.357187,0.2955075,0.14519602,0.2255989,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.625,-7.901793629
104,0.7997040977705001,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,-4.177363034
105,0.7997040977705001,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,2.711606316
106,0.7997040977705001,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,-3.432426714
107,0.7997040977705001,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,-2.158653524
108,0.7997040977705001,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,3.871614902
109,0.7997040977705001,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,-5.440170134
110,0.7997040977705001,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.5,0.157720926
111,0.7997040977705001,-0.357187,-0.357187,0.2955075,0.14519602,0.2255989,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.625,-7.102517924
112,0.8417937871268422,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,-4.156004827
113,0.8417937871268422,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,2.023505357
114,0.8417937871268422,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,-3.406367253
115,0.8417937871268422,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,-2.342525463
116,0.8417937871268422,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,1.990576679
117,0.8417937871268422,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,-4.928682183
118,0.8417937871268422,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.5,0.133223657
119,0.8417937871268422,-0.357187,-0.357187,0.2955075,0.14519602,0.2255989,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.625,-6.119350423
120,0.7154584360824516,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,-1.832823251
121,0.7154584360824516,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,3.777824511
122,0.7154584360824516,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,-4.126512849
123,0.7154584360824516,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,-2.909551746
124,0.7154584360824516,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,3.340346276
125,0.7154584360824516,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,-2.173177879
126,0.7154584360824516,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.0,0.736065132
127,0.7154584360824516,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.125,-9.31851394
128,0.7878394451802871,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,-3.42729406
129,0.7878394451802871,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,3.320645807
130,0.7878394451802871,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,-3.148156847
131,0.7878394451802871,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,-1.638127123
132,0.7878394451802871,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,2.743092896
133,0.7878394451802871,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,-2.166247802
134,0.7878394451802871,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.0,1.335308003
135,0.7878394451802871,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.125,-6.828724471
